TweetAt,Sentiment
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Positive
2020-04-13,Negative
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Extremely Negative
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Positive
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Extremely Negative
2020-04-13,Negative
2020-04-13,Extremely Positive
2020-04-13,Extremely Positive
2020-04-13,Neutral
2020-04-13,Neutral
2020-04-13,Positive
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Negative
2020-04-13,Neutral
2020-04-13,Extremely Positive
2020-04-14,Positive
2020-04-14,Extremely Negative
2020-04-14,Negative
2020-04-14,Neutral
2020-04-14,Negative
2020-04-14,Extremely Negative
2020-04-14,Negative
2020-04-14,Positive
2020-04-14,Extremely Positive
2020-04-14,Negative
2020-04-14,Negative
2020-04-14,Negative
2020-04-14,Negative
2020-04-14,Negative
2020-04-14,Extremely Positive
2020-04-14,Extremely Positive
2020-04-14,Extremely Positive
2020-04-14,Negative
2020-04-14,Extremely Negative
2020-04-14,Neutral
2020-04-14,Neutral
2020-04-14,Negative
2020-04-14,Neutral
2020-04-14,Positive
2020-04-14,Extremely Positive
2020-04-14,Positive
2020-04-14,Extremely Positive
2020-04-14,Neutral
2020-04-14,Negative
2020-04-14,Neutral
2020-04-14,Negative
2020-04-14,Neutral
2020-04-14,Negative
2020-04-14,Negative
2020-04-14,Positive
2020-04-14,Positive
2020-04-14,Positive
2020-04-14,Positive
2020-04-14,Negative
2020-04-14,Positive
2020-04-14,Extremely Positive
2020-04-14,Extremely Negative
2020-04-14,Negative
2020-04-14,Positive
2020-04-14,Extremely Positive
2020-04-14,Negative
2020-04-14,Extremely Negative
2020-04-14,Neutral
2020-04-14,Positive
2020-04-14,Neutral
2020-04-14,Negative
2020-04-14,Positive
2020-04-14,Negative
2020-04-14,Positive
2020-04-14,Extremely Positive
2020-04-14,Extremely Positive
2020-04-14,Positive
2020-04-14,Extremely Positive
2020-04-14,Positive
2020-04-14,Positive
2020-04-14,Negative
2020-04-14,Neutral
2020-04-14,Extremely Positive
2020-04-14,Neutral
2020-04-14,Negative
2020-04-14,Negative
2020-04-14,Extremely Positive
2020-04-14,Extremely Negative
2020-04-14,Positive
2020-04-14,Neutral
2020-04-14,Positive
2020-04-14,Extremely Positive
2020-04-14,Positive
2020-04-14,Negative
2020-04-14,Negative
2020-04-14,Extremely Negative
2020-04-14,Positive
2020-04-14,Negative
2020-04-14,Positive
2020-04-14,Negative
2020-04-14,Positive
2020-04-14,Extremely Positive
2020-04-14,Extremely Negative
2020-04-14,Extremely Positive
2020-04-14,Negative
2020-04-14,Negative
2020-04-14,Extremely Negative
2020-04-14,Neutral
2020-04-14,Extremely Negative
2020-04-14,Positive
2020-04-14,Extremely Negative
2020-04-14,Positive
2020-04-14,Extremely Negative
2020-04-14,Neutral
2020-04-14,Extremely Negative
2020-04-14,Positive
2020-04-14,Negative
2020-04-14,Negative
2020-04-14,Neutral
2020-04-14,Positive
2020-04-14,Neutral
2020-04-14,Positive
2020-04-14,Positive
2020-04-14,Negative
2020-04-14,Extremely Positive
2020-04-14,Positive
2020-04-14,Extremely Positive
2020-04-14,Positive
2020-04-14,Extremely Negative
2020-04-14,Extremely Positive
2020-04-14,Neutral
2020-04-14,Positive
2020-04-14,Extremely Negative
2020-04-14,Negative
2020-04-14,Extremely Positive
2020-04-14,Extremely Negative
2020-04-14,Neutral
2020-04-14,Neutral
2020-04-14,Extremely Positive
2020-04-14,Neutral
2020-04-14,Neutral
2020-04-14,Positive
2020-04-14,Extremely Negative
2020-04-14,Neutral
2020-04-14,Positive
2020-04-14,Positive
2020-04-14,Positive
2020-04-14,Positive
2020-04-14,Neutral
2020-04-14,Neutral
2020-04-14,Extremely Negative
2020-04-14,Positive
2020-04-14,Extremely Negative
2020-04-14,Negative
2020-04-14,Neutral
2020-04-14,Extremely Positive
2020-04-14,Negative
2020-04-14,Negative
2020-04-14,Extremely Negative
2020-04-14,Neutral
2020-04-14,Extremely Negative
2020-04-14,Positive
2020-04-14,Negative
