Date,TargetGroup,Vaccine,Doses,Count
2023-06-05,Age25_49,UNK,DoseAdditional,72
2023-06-05,Age25_49,UNK,DoseAdditional,24
2023-06-05,Age25_49,UNK,DoseAdditional,2
2023-04-10,Age60_69,UNK,DoseAdditional,445
2023-04-10,Age60_69,UNK,DoseAdditional,150
2023-04-10,Age60_69,UNK,DoseAdditional,1
2023-04-10,Age60_69,UNK,DoseAdditional,3
2023-04-10,Age50_59,UNK,DoseAdditional,3
2023-04-10,Age18_24,UNK,DoseAdditional,3
2023-04-10,Age18_24,UNK,DoseAdditional,1
2023-04-10,Age<18,UNK,DoseAdditional,2
2023-04-10,ALL,MODBA.4-5,DoseAdditional,1198
2023-04-10,ALL,COMBA.4-5,DoseAdditional,15307
2023-04-03,Age80+,UNK,DoseAdditional,4
2023-04-03,Age80+,UNK,DoseAdditional,313
2023-04-03,Age60_69,UNK,DoseAdditional,602
2023-04-03,Age60_69,UNK,DoseAdditional,297
2023-04-03,Age60_69,UNK,DoseAdditional,16
2023-04-03,Age60_69,UNK,DoseAdditional,3
2023-04-03,Age18_24,UNK,DoseAdditional,71
2023-04-03,Age18_24,UNK,DoseAdditional,39
2023-04-03,Age18_24,UNK,DoseAdditional,14
2023-05-29,Age80+,UNK,DoseAdditional,531
2023-05-29,Age80+,UNK,DoseAdditional,457
2023-05-29,Age80+,UNK,DoseAdditional,163
2023-05-29,Age80+,UNK,DoseAdditional,6
2023-05-29,Age70_79,UNK,DoseAdditional,198
2023-05-29,Age70_79,UNK,DoseAdditional,187
2023-05-29,Age70_79,UNK,DoseAdditional,269
2023-05-29,Age70_79,UNK,DoseAdditional,385
2023-05-01,Age18_24,UNK,DoseAdditional,2
2023-05-01,Age50_59,UNK,DoseAdditional,73
2023-05-01,Age50_59,UNK,DoseAdditional,103
2023-06-19,Age25_49,UNK,DoseAdditional,146
2023-06-19,Age25_49,UNK,DoseAdditional,58
2023-06-19,Age50_59,UNK,DoseAdditional,220
2023-06-19,Age50_59,UNK,DoseAdditional,116
2023-05-01,Age50_59,UNK,DoseAdditional,92
2023-05-01,Age60_69,UNK,DoseAdditional,28
2023-05-01,Age80+,UNK,DoseAdditional,172
2023-05-01,Age80+,UNK,DoseAdditional,84
2023-06-19,Age60_69,UNK,DoseAdditional,170
2023-06-19,Age60_69,UNK,DoseAdditional,168
2023-06-19,Age60_69,UNK,DoseAdditional,255
2023-06-19,Age60_69,UNK,DoseAdditional,49
2023-06-19,Age70_79,UNK,DoseAdditional,1
2023-06-19,Age70_79,UNK,DoseAdditional,206
2023-06-19,Age70_79,UNK,DoseAdditional,368
2023-06-19,Age70_79,UNK,DoseAdditional,208
2023-06-19,Age80+,UNK,DoseAdditional,3
2023-06-19,Age80+,UNK,DoseAdditional,1
2023-05-01,Age80+,UNK,DoseAdditional,197
2023-05-01,Age80+,UNK,DoseAdditional,7
2023-05-08,ALL,COM,DoseAdditional,158
2022-10-17,Age<18,UNK,DoseAdditional,328
2022-10-17,Age<18,UNK,DoseAdditional,149
2022-10-17,Age<18,UNK,DoseAdditional,117
2022-10-17,Age18_24,UNK,DoseAdditional,11
2022-10-17,Age18_24,UNK,DoseAdditional,22
2022-10-17,Age18_24,UNK,DoseAdditional,106
2022-10-17,Age18_24,UNK,DoseAdditional,239
2022-10-17,Age18_24,UNK,DoseAdditional,13
2022-10-17,Age25_49,UNK,DoseAdditional,16
2022-10-17,Age25_49,UNK,DoseAdditional,99
2022-10-17,Age25_49,UNK,DoseAdditional,890
2022-10-17,Age25_49,UNK,DoseAdditional,2235
2022-10-17,Age25_49,UNK,DoseAdditional,729
2022-10-17,Age50_59,UNK,DoseAdditional,1901
2022-10-17,Age50_59,UNK,DoseAdditional,2072
2022-10-17,Age60_69,UNK,DoseAdditional,23
2022-10-17,Age60_69,UNK,DoseAdditional,65
2022-10-17,Age80+,UNK,DoseAdditional,3435
2022-10-17,Age80+,UNK,DoseAdditional,4766
2022-10-17,Age80+,UNK,DoseAdditional,5978
2022-10-17,Age80+,UNK,DoseAdditional,268
2022-10-24,ALL,COMBA.4-5,DoseAdditional,254625
2022-02-07,Age70_79,UNK,DoseAdditional,440
2022-02-07,Age70_79,UNK,DoseAdditional,716
2022-02-07,Age70_79,UNK,DoseAdditional,1628
2022-02-07,Age70_79,UNK,DoseAdditional,3007
2022-02-07,Age70_79,UNK,DoseAdditional,146
2023-05-29,Age70_79,UNK,DoseAdditional,0
2023-05-29,Age60_69,UNK,DoseAdditional,282
2023-04-03,Age18_24,UNK,DoseAdditional,5
2023-04-03,Age50_59,UNK,DoseAdditional,2633
2023-04-03,Age<18,UNK,DoseAdditional,662
2023-04-03,ALL,AZ,DoseAdditional,0
2023-05-29,Age50_59,UNK,DoseAdditional,86
2023-05-29,Age50_59,UNK,DoseAdditional,150
2023-05-29,Age50_59,UNK,DoseAdditional,48
2023-05-29,Age50_59,UNK,DoseAdditional,15
2023-05-29,Age50_59,UNK,DoseAdditional,1
2023-05-29,Age25_49,UNK,DoseAdditional,50
2023-05-29,Age25_49,UNK,DoseAdditional,54
2023-05-29,Age25_49,UNK,DoseAdditional,280
2023-05-29,Age25_49,UNK,DoseAdditional,3
2023-03-27,AgeUNK,UNK,DoseAdditional,0
2023-03-27,Age60_69,UNK,DoseAdditional,393
2023-03-27,Age60_69,UNK,DoseAdditional,473
2023-03-27,Age60_69,UNK,DoseAdditional,1120
2023-03-27,Age50_59,UNK,DoseAdditional,149
2023-03-27,Age25_49,UNK,DoseAdditional,161
2023-03-27,Age25_49,UNK,DoseAdditional,425
2021-10-18,ALL,COM,DoseAdditional,497053
2021-10-11,Age80+,UNK,DoseAdditional,916
2021-10-11,Age80+,UNK,DoseAdditional,14396
2021-10-11,Age80+,UNK,DoseAdditional,8300
2021-10-11,Age80+,UNK,DoseAdditional,308
2021-10-11,Age80+,UNK,DoseAdditional,128
2021-10-11,Age70_79,UNK,DoseAdditional,14979
2021-10-11,Age70_79,UNK,DoseAdditional,15464
2021-10-11,Age70_79,UNK,DoseAdditional,27340
2021-10-11,Age70_79,UNK,DoseAdditional,46
2022-02-07,Age18_24,UNK,DoseAdditional,13906
2022-02-07,Age18_24,UNK,DoseAdditional,248
2022-02-07,Age<18,UNK,DoseAdditional,2074
2022-02-07,Age<18,UNK,DoseAdditional,8440
2021-10-11,Age60_69,UNK,DoseAdditional,170
2021-10-11,Age50_59,UNK,DoseAdditional,164
2021-10-11,Age50_59,UNK,DoseAdditional,2571
2021-10-11,Age50_59,UNK,DoseAdditional,1870
2021-10-11,Age50_59,UNK,DoseAdditional,1944
2021-12-20,Age60_69,UNK,DoseAdditional,28470
2021-12-20,Age60_69,UNK,DoseAdditional,53397
2021-12-20,Age60_69,UNK,DoseAdditional,281
2021-12-20,Age50_59,UNK,DoseAdditional,5912
2021-12-20,Age50_59,UNK,DoseAdditional,74099
2021-12-20,Age50_59,UNK,DoseAdditional,32962
2021-12-20,Age50_59,UNK,DoseAdditional,48756
2021-12-20,Age50_59,UNK,DoseAdditional,912
2021-12-20,Age25_49,UNK,DoseAdditional,2904
2022-06-13,Age50_59,UNK,DoseAdditional,16879
2022-06-13,ALL,COMBA.4-5,DoseAdditional,0
2022-06-13,ALL,AZ,DoseAdditional,0
2022-06-06,AgeUNK,UNK,DoseAdditional,0
2022-06-06,Age80+,UNK,DoseAdditional,1970
2022-06-06,Age80+,UNK,DoseAdditional,3591
2022-06-06,Age80+,UNK,DoseAdditional,2411
2022-06-06,Age80+,UNK,DoseAdditional,3
2022-06-06,Age70_79,UNK,DoseAdditional,424
2022-06-06,Age70_79,UNK,DoseAdditional,7143
2021-12-20,Age25_49,UNK,DoseAdditional,81923
2021-12-20,Age25_49,UNK,DoseAdditional,62141
2021-12-20,Age25_49,UNK,DoseAdditional,50446
2021-12-20,Age25_49,UNK,DoseAdditional,1186
2022-06-06,Age60_69,UNK,DoseAdditional,5918
2022-06-06,Age60_69,UNK,DoseAdditional,4105
2022-06-06,Age60_69,UNK,DoseAdditional,4022
2022-06-06,Age60_69,UNK,DoseAdditional,111
2022-06-06,Age50_59,UNK,DoseAdditional,971
2022-06-06,Age50_59,UNK,DoseAdditional,1105
2022-06-06,Age50_59,UNK,DoseAdditional,1038
2022-06-06,Age50_59,UNK,DoseAdditional,475
2022-06-06,Age25_49,UNK,DoseAdditional,2406
2021-12-20,Age<18,UNK,DoseAdditional,151
2021-12-20,ALL,UNK,DoseAdditional,235914
2021-12-20,ALL,UNK,DoseAdditional,174043
2021-12-20,ALL,UNK,DoseAdditional,136180
2021-12-20,ALL,UNK,DoseAdditional,526201
2022-06-06,Age18_24,UNK,DoseAdditional,311
2022-06-06,Age18_24,UNK,DoseAdditional,174
2022-06-06,Age18_24,UNK,DoseAdditional,1657
2022-06-06,Age18_24,UNK,DoseAdditional,33
2022-06-06,Age<18,UNK,DoseAdditional,364
2022-06-06,Age<18,UNK,DoseAdditional,396
2022-06-06,Age<18,UNK,DoseAdditional,177
2022-06-06,Age<18,UNK,DoseAdditional,48
2022-06-06,Age<18,UNK,DoseAdditional,20
2022-06-06,ALL,UNK,DoseAdditional,11404
2022-06-06,ALL,UNK,DoseAdditional,18846
2022-04-11,ALL,UNK,DoseAdditional,4792
2022-04-11,ALL,UNK,DoseAdditional,34118
2022-04-11,ALL,UNK,DoseAdditional,12734
2022-12-26,Age25_49,UNK,DoseAdditional,77
2022-12-26,Age25_49,UNK,DoseAdditional,2338
2022-12-26,Age25_49,UNK,DoseAdditional,1382
2022-12-26,Age25_49,UNK,DoseAdditional,131
2021-12-13,Age80+,UNK,DoseAdditional,410
2021-12-13,Age70_79,UNK,DoseAdditional,33673
2021-12-13,Age70_79,UNK,DoseAdditional,26805
2022-06-06,Age70_79,UNK,DoseAdditional,67238
2022-06-06,ALL,SGSK,DoseAdditional,0
2021-10-18,Age60_69,UNK,DoseAdditional,12624
2021-10-18,Age60_69,UNK,DoseAdditional,3326
2021-10-18,Age60_69,UNK,DoseAdditional,2837
2021-10-18,Age60_69,UNK,DoseAdditional,5885
2022-10-31,Age60_69,UNK,DoseAdditional,7904
2022-10-31,Age70_79,UNK,DoseAdditional,7138
2022-10-31,Age70_79,UNK,DoseAdditional,391
2022-10-31,Age80+,UNK,DoseAdditional,2
2022-10-31,Age80+,UNK,DoseAdditional,3835
2021-10-18,Age80+,UNK,DoseAdditional,1
2021-10-18,Age80+,UNK,DoseAdditional,9059
2021-10-18,Age80+,UNK,DoseAdditional,13795
2021-10-18,Age80+,UNK,DoseAdditional,18680
2021-08-16,Age70_79,UNK,DoseAdditional,0
2021-08-16,Age70_79,UNK,DoseAdditional,0
2023-05-01,AgeUNK,UNK,DoseAdditional,0
2021-08-16,Age70_79,UNK,DoseAdditional,0
2021-08-16,Age80+,UNK,DoseAdditional,0
2022-01-31,Age<18,UNK,DoseAdditional,174
2022-01-31,Age18_24,UNK,DoseAdditional,324
2022-01-31,Age18_24,UNK,DoseAdditional,312
2022-01-31,Age18_24,UNK,DoseAdditional,6797
2022-05-09,Age18_24,UNK,DoseAdditional,187
2022-05-09,Age18_24,UNK,DoseAdditional,272
2022-05-09,Age18_24,UNK,DoseAdditional,659
2022-01-31,Age25_49,UNK,DoseAdditional,104611
2022-01-31,Age25_49,UNK,DoseAdditional,27443
2022-01-31,Age25_49,UNK,DoseAdditional,42464
2022-01-31,Age50_59,UNK,DoseAdditional,847
2022-01-31,Age50_59,UNK,DoseAdditional,1886
2022-01-31,Age50_59,UNK,DoseAdditional,7333
2022-01-31,Age50_59,UNK,DoseAdditional,15623
2022-01-31,Age50_59,UNK,DoseAdditional,10552
2022-01-31,Age60_69,UNK,DoseAdditional,757
2022-01-31,Age60_69,UNK,DoseAdditional,130
2022-01-31,Age60_69,UNK,DoseAdditional,4769
2023-06-05,Age<18,UNK,DoseAdditional,16
2022-10-31,ALL,UNK,DoseAdditional,751
2022-10-31,ALL,UNK,DoseAdditional,16843
2022-10-31,ALL,UNK,DoseAdditional,8987
2023-06-05,Age<18,UNK,DoseAdditional,6
2023-06-05,Age<18,UNK,DoseAdditional,5
2023-06-05,ALL,NVXD,DoseAdditional,16
2023-06-05,ALL,MOD,DoseAdditional,0
2023-05-29,Age80+,UNK,DoseAdditional,817
2023-05-29,Age80+,UNK,DoseAdditional,280
2023-05-29,Age80+,UNK,DoseAdditional,253
2023-05-29,Age80+,UNK,DoseAdditional,0
2023-05-29,Age50_59,UNK,DoseAdditional,14
2023-05-29,Age50_59,UNK,DoseAdditional,90
2023-05-29,Age50_59,UNK,DoseAdditional,45
2022-10-24,Age70_79,UNK,DoseAdditional,334
2022-02-07,Age80+,UNK,DoseAdditional,237
2022-10-24,ALL,MODBA.4-5,DoseAdditional,0
2022-09-26,Age<18,UNK,DoseAdditional,144
2022-09-26,Age<18,UNK,DoseAdditional,127
2022-09-26,Age<18,UNK,DoseAdditional,103
2022-09-26,Age<18,UNK,DoseAdditional,361
2022-09-26,ALL,UNK,DoseAdditional,7603
2022-09-26,ALL,UNK,DoseAdditional,13707
2022-04-11,Age<18,UNK,DoseAdditional,5867
2022-04-11,ALL,SGSK,DoseAdditional,0
2022-04-04,Age80+,UNK,DoseAdditional,8961
2022-04-04,Age80+,UNK,DoseAdditional,13607
2022-04-04,Age80+,UNK,DoseAdditional,9675
2022-04-04,Age80+,UNK,DoseAdditional,6084
2022-04-04,Age80+,UNK,DoseAdditional,1
2022-04-04,Age70_79,UNK,DoseAdditional,5173
2022-04-04,Age70_79,UNK,DoseAdditional,2331
2022-04-04,Age70_79,UNK,DoseAdditional,3463
2022-12-26,Age25_49,UNK,DoseAdditional,57
2022-12-26,Age18_24,UNK,DoseAdditional,327
2022-12-26,ALL,UNK,DoseAdditional,14587
2022-12-26,ALL,UNK,DoseAdditional,11010
2022-04-04,Age60_69,UNK,DoseAdditional,1135
2022-04-04,Age60_69,UNK,DoseAdditional,3947
2022-04-04,Age60_69,UNK,DoseAdditional,37
2022-04-04,Age50_59,UNK,DoseAdditional,1359
2022-04-04,Age50_59,UNK,DoseAdditional,1266
2022-04-04,Age50_59,UNK,DoseAdditional,622
2022-09-26,ALL,UNK,DoseAdditional,10967
2022-09-26,ALL,UNK,DoseAdditional,6180
2022-09-26,ALL,UNK,DoseAdditional,218
2022-09-26,Age60_69,UNK,DoseAdditional,40342
2022-09-26,Age18_24,UNK,DoseAdditional,2693
2023-05-01,Age60_69,UNK,DoseAdditional,3161
2023-04-24,Age80+,UNK,DoseAdditional,238
2022-04-04,Age50_59,UNK,DoseAdditional,47
2022-04-04,Age50_59,UNK,DoseAdditional,103
2022-04-04,Age25_49,UNK,DoseAdditional,173
2022-04-04,Age25_49,UNK,DoseAdditional,2716
2023-04-24,Age80+,UNK,DoseAdditional,99
2022-09-19,Age80+,UNK,DoseAdditional,1642
2022-09-19,Age80+,UNK,DoseAdditional,1559
2022-09-19,Age80+,UNK,DoseAdditional,1838
2022-09-19,Age80+,UNK,DoseAdditional,1841
2022-09-19,Age80+,UNK,DoseAdditional,1
2022-09-19,Age70_79,UNK,DoseAdditional,3247
2022-09-19,Age70_79,UNK,DoseAdditional,1939
2022-09-19,Age70_79,UNK,DoseAdditional,3
2022-09-19,Age70_79,UNK,DoseAdditional,15
2022-09-19,Age60_69,UNK,DoseAdditional,85
2022-09-19,Age60_69,UNK,DoseAdditional,4350
2023-04-24,Age80+,UNK,DoseAdditional,238
2022-10-24,Age70_79,UNK,DoseAdditional,7775
2023-04-24,Age80+,UNK,DoseAdditional,330
2023-04-24,Age70_79,UNK,DoseAdditional,171
2022-09-19,Age50_59,UNK,DoseAdditional,840
2022-09-19,Age50_59,UNK,DoseAdditional,1001
2022-10-24,Age70_79,UNK,DoseAdditional,31
2022-10-24,Age70_79,UNK,DoseAdditional,35
2022-10-24,Age60_69,UNK,DoseAdditional,4762
2023-02-27,Age70_79,UNK,DoseAdditional,583
2023-02-27,Age70_79,UNK,DoseAdditional,0
2023-02-27,Age70_79,UNK,DoseAdditional,8
2023-03-27,Age25_49,UNK,DoseAdditional,155
2023-03-27,Age25_49,UNK,DoseAdditional,33
2023-03-27,Age25_49,UNK,DoseAdditional,7
2023-03-27,Age18_24,UNK,DoseAdditional,40
2021-08-02,Age60_69,UNK,DoseAdditional,0
2021-08-02,Age60_69,UNK,DoseAdditional,0
2021-08-02,Age70_79,UNK,DoseAdditional,0
2021-08-02,Age70_79,UNK,DoseAdditional,0
2021-08-02,Age70_79,UNK,DoseAdditional,0
2021-08-02,Age70_79,UNK,DoseAdditional,2
2021-08-02,Age80+,UNK,DoseAdditional,0
2021-08-02,Age80+,UNK,DoseAdditional,0
2021-08-02,Age80+,UNK,DoseAdditional,0
2021-08-02,Age80+,UNK,DoseAdditional,0
2021-08-09,ALL,UNK,DoseAdditional,0
2023-03-27,Age18_24,UNK,DoseAdditional,40
2023-03-27,Age18_24,UNK,DoseAdditional,220
2023-03-27,Age18_24,UNK,DoseAdditional,3
2023-03-27,Age<18,UNK,DoseAdditional,21
2023-03-27,Age<18,UNK,DoseAdditional,71
2023-03-27,Age<18,UNK,DoseAdditional,23
2023-03-27,Age<18,UNK,DoseAdditional,8
2023-03-27,Age<18,UNK,DoseAdditional,2
2022-05-09,Age60_69,UNK,DoseAdditional,135
2023-01-09,Age<18,UNK,DoseAdditional,218
2023-01-09,Age18_24,UNK,DoseAdditional,40
2023-01-09,Age18_24,UNK,DoseAdditional,190
2022-07-18,ALL,UNK,DoseAdditional,49869
2022-07-18,ALL,UNK,DoseAdditional,1375
2022-10-24,Age18_24,UNK,DoseAdditional,3171
2022-10-24,Age<18,UNK,DoseAdditional,128
2022-10-24,Age<18,UNK,DoseAdditional,136
2022-02-14,ALL,MOD,DoseAdditional,144279
2022-02-14,ALL,NVXD,DoseAdditional,0
2022-02-14,ALL,SGSK,DoseAdditional,0
2022-02-14,Age<18,UNK,DoseAdditional,77515
2022-02-14,Age50_59,UNK,DoseAdditional,111677
2022-02-14,ALL,UNK,DoseAdditional,13390
2022-02-14,ALL,UNK,DoseAdditional,30917
2022-02-14,ALL,UNK,DoseAdditional,70757
2022-07-18,Age25_49,UNK,DoseAdditional,451
2022-07-18,Age25_49,UNK,DoseAdditional,1057
2023-01-09,Age25_49,UNK,DoseAdditional,1401
2023-01-09,Age25_49,UNK,DoseAdditional,2906
2023-01-09,Age25_49,UNK,DoseAdditional,3796
2023-01-09,Age25_49,UNK,DoseAdditional,2018
2023-01-09,Age50_59,UNK,DoseAdditional,9836
2023-05-01,Age18_24,UNK,DoseAdditional,6
2023-05-01,Age18_24,UNK,DoseAdditional,27
2021-08-09,ALL,UNK,DoseAdditional,0
2022-09-19,Age50_59,UNK,DoseAdditional,2185
2022-09-19,Age50_59,UNK,DoseAdditional,7
2022-09-19,Age25_49,UNK,DoseAdditional,592
2022-09-19,Age25_49,UNK,DoseAdditional,1630
2022-09-19,Age25_49,UNK,DoseAdditional,466
2022-09-19,Age25_49,UNK,DoseAdditional,64
2022-09-19,Age25_49,UNK,DoseAdditional,24
2022-09-19,Age18_24,UNK,DoseAdditional,6
2022-09-19,Age18_24,UNK,DoseAdditional,244
2023-04-24,Age70_79,UNK,DoseAdditional,545
2023-04-24,Age70_79,UNK,DoseAdditional,273
2023-04-24,Age70_79,UNK,DoseAdditional,163
2022-09-19,Age<18,UNK,DoseAdditional,141
2022-09-19,Age<18,UNK,DoseAdditional,174
2022-09-19,Age<18,UNK,DoseAdditional,158
2022-09-19,Age<18,UNK,DoseAdditional,5
2022-09-19,ALL,UNK,DoseAdditional,1670
2022-09-19,ALL,UNK,DoseAdditional,15757
2022-09-19,ALL,UNK,DoseAdditional,10495
2023-05-22,Age80+,UNK,DoseAdditional,33
2023-05-22,Age80+,UNK,DoseAdditional,486
2023-05-22,Age80+,UNK,DoseAdditional,440
2023-05-22,Age80+,UNK,DoseAdditional,302
2023-05-22,Age80+,UNK,DoseAdditional,1
2023-05-22,Age70_79,UNK,DoseAdditional,152
2023-05-22,Age70_79,UNK,DoseAdditional,463
2022-09-19,ALL,UNK,DoseAdditional,12543
2022-09-19,ALL,UNK,DoseAdditional,109
2022-09-19,Age80+,UNK,DoseAdditional,20431
2022-09-19,Age50_59,UNK,DoseAdditional,15260
2022-09-26,Age25_49,UNK,DoseAdditional,141
2022-09-26,Age25_49,UNK,DoseAdditional,24
2022-09-26,Age18_24,UNK,DoseAdditional,11
2023-03-06,Age60_69,UNK,DoseAdditional,42
2023-03-06,Age60_69,UNK,DoseAdditional,10
2023-03-06,Age50_59,UNK,DoseAdditional,183
2023-03-06,Age50_59,UNK,DoseAdditional,271
2023-03-06,Age50_59,UNK,DoseAdditional,861
2023-03-06,Age50_59,UNK,DoseAdditional,4
2023-03-06,Age25_49,UNK,DoseAdditional,214
2022-12-26,ALL,UNK,DoseAdditional,304
2022-12-26,Age70_79,UNK,DoseAdditional,48598
2022-12-19,Age80+,UNK,DoseAdditional,5822
2022-12-19,Age80+,UNK,DoseAdditional,3962
2022-12-19,Age80+,UNK,DoseAdditional,58
2022-12-19,Age70_79,UNK,DoseAdditional,11887
2023-03-06,Age25_49,UNK,DoseAdditional,507
2023-03-06,Age25_49,UNK,DoseAdditional,187
2023-03-06,Age25_49,UNK,DoseAdditional,22
2022-09-26,ALL,UNK,DoseAdditional,1652
2022-12-19,Age70_79,UNK,DoseAdditional,7176
2022-12-19,Age70_79,UNK,DoseAdditional,5600
2022-12-19,Age70_79,UNK,DoseAdditional,15870
2022-12-19,Age70_79,UNK,DoseAdditional,14
2022-09-26,ALL,UNK,DoseAdditional,15135
2022-09-26,ALL,UNK,DoseAdditional,9428
2022-09-26,ALL,UNK,DoseAdditional,11352
2023-03-06,Age18_24,UNK,DoseAdditional,21
2023-03-06,Age18_24,UNK,DoseAdditional,5
2023-03-06,Age<18,UNK,DoseAdditional,51
2023-03-06,Age<18,UNK,DoseAdditional,57
2023-03-06,Age<18,UNK,DoseAdditional,56
2023-03-06,Age<18,UNK,DoseAdditional,0
2023-03-06,ALL,UNK,DoseAdditional,582
2023-03-06,ALL,UNK,DoseAdditional,3974
2023-03-06,ALL,UNK,DoseAdditional,2160
2023-03-06,ALL,UNK,DoseAdditional,3450
2023-03-06,ALL,UNK,DoseAdditional,52
2022-09-26,ALL,UNK,DoseAdditional,126
2022-09-26,Age80+,UNK,DoseAdditional,19632
2022-09-19,Age70_79,UNK,DoseAdditional,3406
2023-03-06,ALL,SGSK,DoseAdditional,122
2023-02-27,AgeUNK,UNK,DoseAdditional,0
2023-02-27,Age80+,UNK,DoseAdditional,294
2023-02-27,Age80+,UNK,DoseAdditional,1095
2023-02-27,Age80+,UNK,DoseAdditional,649
2023-02-27,Age80+,UNK,DoseAdditional,287
2023-02-27,Age70_79,UNK,DoseAdditional,97
2023-02-27,Age70_79,UNK,DoseAdditional,1417
2023-02-27,Age70_79,UNK,DoseAdditional,1074
2023-02-27,Age70_79,UNK,DoseAdditional,1437
2022-09-19,Age70_79,UNK,DoseAdditional,2118
2022-09-19,Age70_79,UNK,DoseAdditional,86
2022-09-19,Age25_49,UNK,DoseAdditional,726
2022-09-19,Age25_49,UNK,DoseAdditional,1161
2023-02-27,Age60_69,UNK,DoseAdditional,972
2023-02-27,Age60_69,UNK,DoseAdditional,1832
2023-02-27,Age60_69,UNK,DoseAdditional,4
2023-02-27,Age50_59,UNK,DoseAdditional,616
2023-02-27,Age50_59,UNK,DoseAdditional,546
2023-02-27,Age50_59,UNK,DoseAdditional,240
2023-02-27,Age50_59,UNK,DoseAdditional,12
2023-02-27,Age50_59,UNK,DoseAdditional,9
2023-02-27,Age25_49,UNK,DoseAdditional,357
2023-02-27,Age25_49,UNK,DoseAdditional,622
2022-09-19,Age25_49,UNK,DoseAdditional,541
2022-09-19,Age25_49,UNK,DoseAdditional,94
2022-09-19,ALL,UNK,DoseAdditional,270
2022-09-19,ALL,UNK,DoseAdditional,10936
2023-02-27,Age18_24,UNK,DoseAdditional,291
2023-02-27,Age18_24,UNK,DoseAdditional,12
2023-02-27,Age<18,UNK,DoseAdditional,29
2023-02-27,Age<18,UNK,DoseAdditional,101
2023-02-27,Age<18,UNK,DoseAdditional,33
2023-02-27,Age<18,UNK,DoseAdditional,4
2023-02-27,Age<18,UNK,DoseAdditional,2
2023-02-27,ALL,UNK,DoseAdditional,53
2023-02-27,ALL,UNK,DoseAdditional,3355
2023-02-27,ALL,UNK,DoseAdditional,3027
2023-02-27,ALL,UNK,DoseAdditional,214
2022-09-19,ALL,UNK,DoseAdditional,7056
2022-09-19,ALL,UNK,DoseAdditional,490
2023-06-05,Age50_59,UNK,DoseAdditional,1
2023-06-05,Age70_79,UNK,DoseAdditional,220
2023-06-05,Age70_79,UNK,DoseAdditional,221
2023-06-05,Age70_79,UNK,DoseAdditional,360
2022-07-11,Age<18,UNK,DoseAdditional,531
2022-07-11,Age<18,UNK,DoseAdditional,17
2022-07-11,Age18_24,UNK,DoseAdditional,20
2022-07-11,Age18_24,UNK,DoseAdditional,92
2022-07-11,Age18_24,UNK,DoseAdditional,225
2022-07-11,Age18_24,UNK,DoseAdditional,1064
2022-07-11,Age18_24,UNK,DoseAdditional,519
2022-07-11,Age25_49,UNK,DoseAdditional,119
2023-06-05,Age70_79,UNK,DoseAdditional,12
2023-06-12,ALL,UNK,DoseAdditional,1333
2023-06-12,ALL,UNK,DoseAdditional,1431
2023-06-12,ALL,UNK,DoseAdditional,1942
2023-06-12,ALL,UNK,DoseAdditional,33
2023-06-12,Age25_49,UNK,DoseAdditional,55
2022-09-12,Age80+,UNK,DoseAdditional,120
2023-02-27,ALL,NVXD,DoseAdditional,61
2023-02-27,ALL,MOD,DoseAdditional,17
2023-02-20,Age80+,UNK,DoseAdditional,45
2023-02-20,Age80+,UNK,DoseAdditional,1079
2021-12-27,Age18_24,UNK,DoseAdditional,32665
2021-12-27,Age18_24,UNK,DoseAdditional,10927
2021-12-27,Age18_24,UNK,DoseAdditional,2085
2021-12-27,Age18_24,UNK,DoseAdditional,357
2021-12-27,Age<18,UNK,DoseAdditional,2582
2023-02-20,Age80+,UNK,DoseAdditional,541
2023-02-20,Age80+,UNK,DoseAdditional,663
2023-02-20,Age80+,UNK,DoseAdditional,1
2023-02-20,Age70_79,UNK,DoseAdditional,19
2023-02-20,Age70_79,UNK,DoseAdditional,1389
2023-02-20,Age70_79,UNK,DoseAdditional,1090
2022-09-12,Age80+,UNK,DoseAdditional,2518
2022-09-12,Age80+,UNK,DoseAdditional,1488
2022-09-12,Age80+,UNK,DoseAdditional,1479
2022-09-12,Age80+,UNK,DoseAdditional,4
2023-02-20,Age60_69,UNK,DoseAdditional,1318
2023-02-20,Age60_69,UNK,DoseAdditional,879
2021-12-27,Age<18,UNK,DoseAdditional,3001
2021-12-27,Age<18,UNK,DoseAdditional,8573
2022-04-11,Age18_24,UNK,DoseAdditional,29
2022-04-11,Age18_24,UNK,DoseAdditional,814
2022-04-11,ALL,UNK,DoseAdditional,17060
2021-12-27,ALL,UNK,DoseAdditional,103593
2021-12-27,ALL,UNK,DoseAdditional,2002
2021-12-27,ALL,UNK,DoseAdditional,4811
2021-12-27,Age80+,UNK,DoseAdditional,55009
2021-06-21,Age<18,UNK,DoseAdditional,0
2021-06-21,Age<18,UNK,DoseAdditional,0
2021-06-21,Age<18,UNK,DoseAdditional,0
2022-06-20,Age<18,UNK,DoseAdditional,534
2022-06-20,Age<18,UNK,DoseAdditional,319
2022-06-20,Age<18,UNK,DoseAdditional,2607
2022-06-20,ALL,AZ,DoseAdditional,0
2022-06-13,AgeUNK,UNK,DoseAdditional,0
2022-06-13,Age80+,UNK,DoseAdditional,2437
2021-06-21,ALL,UNK,DoseAdditional,0
2021-06-21,ALL,MODBA.1,DoseAdditional,0
2021-06-21,ALL,JANSS,DoseAdditional,0
